id,turns,winner,white_rating,black_rating,opening_ply
DtosjFZu,64,black,1885,1500,5
lDS7S6H8,76,white,1743,1757,7
gBxOF02r,50,black,1754,1772,6
octV7V23,84,black,1637,1746,3
FTph7C3D,47,black,1440,1742,8
KhN0A81w,51,white,1738,1462,6
xH3jfj1C,28,white,1733,1487,3
X00D1ff5,66,black,1579,1726,1
IksoIaun,45,white,1716,1657,5
fgjRZQCJ,73,white,1507,1735,3
2jYnRRGb,78,black,1512,1729,1
6bw6DQTK,82,black,1773,1653,2
wNJGpLQ5,13,white,1757,1874,3
N3xGLnCL,57,white,1747,1655,5
mgFcYRtr,34,black,1755,1871,10
vkASm2XE,106,black,1732,1743,3
TUhyYcIG,70,black,1756,1813,3
p6iahEOl,111,white,1772,1768,4
2pgWBSbd,59,white,1762,1580,6
7oJ6oX3p,33,white,1563,1781,5
KRaTMzTm,20,black,1522,1776,4
bHfiXeQ0,42,black,1784,1904,4
P0W1cg8W,35,white,2059,1789,2
JN9jlO0W,24,black,1803,1744,5
vr8NQwZt,60,black,1777,1791,11
LpfNvYSR,87,white,1803,1803,2
Au70Gxsz,62,black,1811,1955,8
2mkFnItM,52,black,1830,1623,3
nLLl4gtH,59,white,1662,1849,5
lhGP1sfv,67,white,1832,1941,10
n2nxpfS7,88,black,1978,1814,2
WkBNElC0,32,black,1298,1382,6
umeJKlZc,19,white,1367,1440,12
VBnZqDeV,174,draw,1344,1368,2
wE6HPbID,83,white,1351,1465,6
nxk2Sv0A,85,white,1344,1140,7
B7RA0xMZ,69,white,1607,1349,8
yMHa25QI,79,white,1321,1510,3
FGK9nAo0,74,black,1325,1644,7
NcDXNUKm,80,black,1322,1311,4
LbmdKVhq,101,white,1297,1500,6
TCMvL022,62,black,1081,1290,2
c1q2ms7U,65,white,1277,1280,6
eVGMyd9u,83,white,1226,1293,4
MUzoeVy4,69,white,1500,1299,11
OjFVMu1H,44,black,1110,1292,3
lHTdRefy,73,white,1277,1293,5
8J2H8xFD,12,black,1378,1492,3
AfgQlMcr,21,white,1580,1501,6
v0Ye2cGa,30,black,1510,1545,7
CyGIqZrg,170,black,1344,1487,4
JXDdBJTb,47,white,1477,1441,8
vQZUFwrC,42,black,1711,1729,4
i99yjhuj,56,black,1742,1700,7
2ri8v1bd,27,white,1726,1710,3
OluYCTTB,96,white,1779,1719,4
X8DxTTl8,101,white,1709,1671,4
YxZpkBIh,73,black,1696,1698,2
BjlpDxTf,33,white,1687,1708,4
r6gjgWAb,70,black,1720,1675,3
FcMsax7p,31,white,1662,1744,5
QIrUtZaz,72,black,1670,1764,3
KjUhP1fu,52,black,1780,1656,7
dFE7Wki6,30,black,1629,1645,6
c5j0J10c,47,white,1634,1641,7
Oq7Lgu0Q,50,black,1652,1623,5
r8KJUMDW,142,draw,1622,1653,4
POgLkAmr,99,white,1738,1629,3
4jOyMflD,64,black,1732,1615,6
yEK5xNFT,56,black,1622,1768,3
IY1f9Sak,55,white,1609,1677,3
nEbMRPZ8,55,white,1595,1696,3
0YdrLASh,37,white,1688,1603,8
hxlrOVye,68,black,1611,1721,3
KMsGaYbT,57,white,1597,1701,3
6CnnA3Md,42,black,1716,1582,7
LnfbyfU9,12,black,1587,1786,6
75RBoKPH,49,white,1780,1593,3
T2u6TjQh,31,white,1799,1598,4
hvOP8h92,86,black,1606,1704,4
nLkMyTGa,100,black,1615,1658,7
vHk2d5Qt,65,white,1731,1623,6
5ZB3yWV2,79,white,1610,1691,2
YOJ15lkS,79,white,1691,1618,7
i4yebAMS,51,white,1606,1655,5
y1F0v2fD,27,white,1712,1622,6
pIpvmpnn,69,white,1607,1729,2
DP2LJNJz,33,white,1655,1617,10
sh1RW3hv,55,white,1604,1668,5
ixbjuelh,47,white,1759,1611,8
8xgLRn1T,66,black,1752,1595,8
3XFeu2y9,101,white,1832,1600,4
heUCa4n7,63,white,1665,1609,3
KqaJWym4,63,white,1708,1617,7
KQCsn8jK,71,white,1603,1688,5
upLFmDZU,48,white,1730,1611,5
FPstFH0o,31,white,1596,1746,4
73Rj19ww,105,white,1775,1602,3
vko5Bjbr,41,black,1606,1828,5
h7NmZ16T,41,white,1807,1612,4
XAcopyll,63,white,1869,1616,6
3Xi6V6Ed,49,white,2208,1885,6
T1Sd5N0e,180,black,2228,2193,7
IEchknQE,47,white,2187,1974,13
LtlQNl3K,52,black,1879,2183,5
SlAy6yeg,47,white,2168,2189,7
3rToNxo7,29,white,2188,1763,4
ZJbogNrj,68,black,2016,2180,9
aqpMkYb7,35,white,2180,1494,4
N2Qr5s0B,24,black,1669,2178,8
O7LICUTt,61,white,2178,1414,2
vJwXRjd8,71,white,2157,2355,9
gHPbmCEL,43,white,2071,2175,8
4nFGap8E,48,black,1812,2172,3
38jY5N1L,31,white,2169,1736,2
BFo44qd4,25,white,2168,1650,5
WSsJ9ybn,38,black,1614,2167,3
P26Ifxkn,15,white,2165,1651,5
O1QYPV9Z,50,black,1468,2165,4
HZQ9bQVw,69,white,2162,1814,11
K4ZH9CJA,20,black,1826,2159,9
tHOCyEFZ,102,black,2065,2149,4
rJWTaG2Q,83,white,2075,2165,5
jKsQvJwi,57,white,2154,2084,2
qNz4Ptu3,72,black,2093,2143,11
WY4y3NkL,68,black,2000,2135,2
53XQKcW7,55,white,2126,2007,8
1nH1H0DI,100,draw,2020,2120,4
ufcR4HPD,51,white,2109,2028,8
1se2r3AN,67,white,2122,1859,2
5Vgc61Qk,42,black,1810,2118,2
LsgZXsUz,88,black,2105,2104,2
Z5kVZz9M,84,black,2062,2090,9
pHuSZNy9,93,white,1786,2118,1
vE68GXCx,100,black,2122,2446,2
qLA9UsKY,41,white,2113,1954,2
U9O1aVVs,56,black,1778,2109,3
M5ovqba0,59,white,2099,1974,2
hfRnmePd,66,black,1865,2092,3
RgYHosUA,72,black,1782,1602,3
I6Cutd1H,89,white,1767,1921,5
PRH8qjDK,98,black,1411,1702,4
8XPSwKKs,32,white,1700,1263,6
iRZBMYR7,37,white,1772,1710,11
hbfERnNa,47,white,1693,1834,8
KC1kVZ6S,113,white,1693,1500,8
6XqWV8Ta,45,black,1957,1923,4
tEP3vvxm,113,white,1980,1967,3
koto16BS,66,black,1996,1955,7
dv1yOPo2,64,black,1949,1957,9
rYZuwNeb,54,black,1969,1938,9
tYXXz2Ox,22,black,2058,1955,3
HuUzinn4,73,white,1944,1947,4
gowC6IlW,51,white,1930,2032,10
05uL2Hod,50,black,2004,1918,6
bvPGu4Ua,46,black,2088,1902,7
XaZBpoVV,45,black,1906,2161,2
WqZJJiL8,37,white,2146,1911,4
Ub1vnywf,19,white,1957,1920,5
fOVbcygA,55,white,1938,1930,4
vFKSEjsP,71,white,1917,2002,6
RA7TdZn0,64,black,1928,1920,13
S1c6jw1X,36,white,1954,1938,10
NnAmJqbY,10,white,1941,1948,2
280LvNvl,3,draw,1953,1999,3
F4EPmFHE,65,white,1952,1954,4
7ROLxrTq,42,white,1943,1963,7
jalQvFE2,42,black,1974,1961,3
cbD1XUD1,57,white,2035,1983,5
9UH6vgCT,85,draw,1972,1973,6
RToQPGeT,70,draw,1973,1973,2
2UXOqtYH,140,black,1980,2085,5
eRP0V48d,61,white,2022,1989,4
1kLBD7Qs,78,black,2000,1917,7
3BOGYwv1,37,white,1991,1930,3
livKle08,79,white,2186,1996,2
UMxt0XTo,80,black,1958,1987,4
psxki3ya,9,white,1932,1989,3
6NYcoKmJ,31,white,1980,1946,6
CNDGvX8B,53,white,1500,1165,6
OHaT4yWA,62,black,1464,1513,3
gxmg4xEB,52,white,1681,1520,3
KH9PEk6f,61,white,1674,1528,2
pFIPLLrs,84,black,1542,1472,8
ZIbwwPP5,81,white,1708,1549,4
Di61JPiU,25,white,1528,1873,4
sPHwZkgE,55,white,1870,1531,3
GzXHG9Mo,42,black,1538,1683,9
upN3gqb9,67,white,1628,1547,1
fALntIT8,117,white,1754,1553,2
8GvVxWnv,56,black,1558,1768,10
koNhHOy3,58,white,1762,1564,5
jgwPd00W,23,white,1549,1664,4
0ibtgKrg,98,black,1557,1664,5
TozcSlif,48,black,1607,1543,5
1VfklRr2,94,black,1547,1832,4
HdpWi2Cr,49,black,1550,1927,4
7H8pMMRQ,83,white,1737,1562,2
JDkOhAJi,36,black,1568,1752,4
2XP2aJXj,58,black,1572,1874,8
oaAeipyT,77,white,1920,1575,5
8xQZOaNV,39,black,1578,1916,8
o68btxdu,101,white,1911,1581,7
zxVIjZN1,111,white,1728,1588,5
PPG35vaC,52,black,1597,1659,2
HtUeXUJl,30,black,1750,1155,3
RUnJpyIz,16,black,1857,1734,5
Ts3Wm16e,32,black,1556,1728,2
yT0kRyMQ,95,white,1717,1740,8
kElki0yt,37,black,1752,1752,5
HIb3iTOS,74,black,1771,1447,8
dkQO8hnI,54,black,1500,1766,11
xeWDAq8N,58,black,1634,1759,8
ZqAtqKwe,80,black,1771,1722,5
RaLTSxCr,53,black,1829,1757,4
JQTmnPS4,44,black,1654,1750,4
NntLD8pI,71,white,1741,1661,11
rqW55o3M,64,black,1414,1737,4
fXInc99o,47,white,1730,1577,7
E2ODizgR,74,black,1650,1721,7
bRsKP7Oo,33,white,1715,1524,4
jxtKbPKu,34,white,1415,1734,3
hJLY2zbj,53,white,1721,1785,6
kSwW4NdA,13,white,1711,1683,5
m0jemvqM,61,black,1725,1637,16
0oYH3bZv,40,black,1635,1716,4
NGGfvoK7,8,white,1675,1729,2
1U2iqjzt,36,white,1723,1522,4
EUIHt4S7,16,black,1730,1877,8
SogXEzTL,50,black,1778,1717,4
xUlrutCR,59,white,1693,1729,4
Ur0uJGc9,41,white,1716,1758,4
jgOoHzON,55,white,1779,1725,5
V5KUZRsx,22,black,1471,1721,3
2Q7pt348,45,white,1717,1443,5
lfdyhWqu,36,white,1701,1837,5
N0rxIuk0,54,black,1533,1855,5
atNQP83h,63,white,2156,2058,2
aOiEEMDv,30,black,1688,2154,2
aJOObhMv,54,black,2168,1872,5
aJiwBwQE,48,black,1659,1625,3
VjeHmU3E,49,white,1523,1673,6
1Wkz8f4T,109,white,1767,1566,2
mSBfIjdv,68,black,1192,1539,2
3qtOgt8E,106,black,1539,1500,5
uBQMbnHi,54,black,1844,1539,4
683F7kL5,33,white,1539,1844,9
fWvjGe4B,36,black,1844,1539,4
hn004qwQ,28,black,1539,1844,5
4Zy3QV3G,29,white,1855,1539,5
qZOmXREt,30,black,1539,1802,3
2e5U4t0w,6,black,1315,1539,3
vxdojV9B,73,white,1528,1539,4
KToobl2Q,22,black,1539,1229,3
ME9Is8pZ,58,black,1539,1500,5
kvNkKzzz,80,black,1657,1644,3
e6i6lqWz,50,black,1463,1500,4
z0ykCM8K,26,black,1826,1500,3
Us47a7lo,89,draw,1266,1500,2
76CtRpaS,98,black,1500,1457,7
dqSVEcUm,41,white,1750,1500,2
kRfHx265,45,white,1500,1741,3
pLwtxXxU,10,black,1500,1569,2
UFTOTq6B,54,black,1500,1591,9
vCN6Fu4o,28,black,1500,1500,5
Zu0HWpvz,30,black,1500,1756,5
4X0Jqwhz,52,black,1302,1500,7
B4DFUedk,75,white,1559,1500,2
k7nRoQEW,32,white,1566,1580,3
r6bAHeeJ,35,white,1636,1580,7
suTmPUuR,38,black,1580,1595,4
YcUEZKBC,28,black,1580,1500,5
Ngufj9x7,78,black,1589,1650,6
ThfnmMIN,50,black,1438,1583,3
pqnokLf3,36,black,1592,1624,6
WcB9Z0i7,55,white,1621,1602,4
cpKzVfMZ,57,white,1602,1579,4
Uy8Y9ldx,65,white,1602,1628,13
2Knypsbl,30,black,1591,1602,4
4gKCCL07,48,black,1618,1591,2
OlZTX61W,71,white,1614,1601,3
upidVreQ,54,black,1595,1590,5
Rcmr82Hr,35,black,1600,1621,5
R3GKyTYI,41,white,1600,1609,7
PG11Ik0m,31,white,1600,1631,7
2z4giltQ,99,white,1600,1603,3
WiwAh888,56,white,1619,1600,9
BE16JO9W,33,black,1600,1581,9
ZdXCv8KZ,48,black,1500,1600,1
ywIjpQfW,30,black,1600,1720,7
0JFqrdjk,27,white,1720,1600,3
9pvfXZaS,34,black,1608,1589,3
CtAJ62S8,95,white,1589,1553,7
yFmEbATN,40,white,1589,1664,6
3YkR4bpE,163,white,1538,1589,2
uudKRbIu,87,white,1589,1595,2
RpedBjZb,79,white,1599,1599,4
4RbnN6f9,44,black,1594,1589,3
WddzmgVg,70,black,1691,1589,7
lIXqC20Y,15,white,1589,1691,8
0yKCo27c,46,black,1500,1589,8
jiivtpH6,37,white,1579,1577,3
ba2Nr0Ls,105,white,1568,1569,7
ZXq80hWh,32,white,1565,1568,7
Ln72Suia,50,black,1585,1557,3
0bkS1DZE,25,white,1513,1569,4
OWcyS6vt,28,black,1581,1514,11
C9lVCh2i,66,black,1581,1597,4
beXCZH3z,37,white,1598,1592,3
hXnjygZ5,138,black,1500,1592,2
skBkxjbN,67,white,1190,936,4
TyVle1VW,121,white,1597,1192,8
N3Cyi0ps,57,white,1524,1176,7
z9ZtH9zT,89,white,2109,2270,4
kyyDwz6N,67,white,2270,1890,8
mVGEnKER,40,black,2154,2270,10
sAUTE9Wt,70,draw,2115,2276,4
zPKtFKGw,55,white,2191,2294,10
d2fq3MvF,93,white,2294,2280,4
lwXhQtKC,39,white,1877,1080,3
uvOx5Uxy,118,black,1097,1305,3
RbH96ys4,66,black,1112,1368,3
iwZooNfV,47,white,1374,1129,3
vX348Wsw,81,white,1604,1135,2
GN07Pfuz,75,white,1364,1156,3
k224xGwE,80,black,1954,2158,4
wOUimDUz,37,white,2151,1696,8
d68yVXS5,85,white,1853,2229,3
MHiqGzBE,35,white,2224,1695,5
9RxL3p8B,38,black,1859,2212,6
vqgQ6z87,42,black,1920,2194,5
T0q4Xyta,72,black,2092,2147,4
glEjKgYr,55,white,2094,2024,11
WKr0hmzw,52,black,1543,2087,1
LDc4YKQt,54,black,1952,2021,6
2hctEGx7,78,black,1496,1525,2
Q8Wyxruo,47,white,1500,1503,5
b7REekpw,85,white,1515,1514,5
1UjuzBGK,62,black,1524,1515,1
l9xILQlb,49,white,1512,1576,2
44pMM3cU,108,black,1590,1499,4
tnII4nVU,116,black,1532,1488,3
214uKzsy,38,black,1497,1535,2
dqvFoghy,79,white,1525,1507,2
my5GFXeE,41,white,1495,1536,2
enDhzBkl,62,black,1503,1587,2
lLp2nIc4,50,black,1530,1492,4
UnZyKPrN,116,black,1501,1541,1
olVc2XvK,60,black,1512,1488,3
6BURTGVj,140,black,1501,1501,11
iZG1NKJs,60,black,1510,1564,2
oZMPJ7p0,74,black,1520,1549,3
VoNSAzQ2,43,white,1566,1529,2
G1S75LQo,82,black,1539,1555,5
rpvEjadZ,119,white,1544,1549,2
zFL0KBbf,45,white,1596,1558,7
GV38VxlJ,66,black,1532,1548,1
iF4N8JqJ,138,black,1559,1564,2
2ncMjS6n,115,white,1546,1610,2
Zgqg2iGS,40,black,1566,1535,3
SNQPWouP,51,white,1523,1545,3
cXPH4BnK,50,black,1557,1526,3
3jlmnfiy,75,draw,1590,1556,11
dgFAyjvx,65,white,1522,1567,3
Q5HSsAlS,66,black,1577,1596,9
sSGzj58x,135,draw,1579,1525,2
vdgH6oxc,111,white,1632,1588,7
ge3aXn0z,48,black,1627,1576,1
VTbeGnHK,96,black,1585,1616,3
BTz6FYaB,144,black,1519,1577,4
yC53VDys,73,white,2032,1719,9
HlV7M3eJ,44,black,1118,1482,3
AZnt3REw,62,black,1120,1775,8
SRed86sw,84,black,1143,1128,5
c4wLhcqs,63,white,1051,1363,7
5yqO5tRl,107,white,1684,1053,9
ymGiX54u,59,white,1012,1222,5
IvDQzyhe,83,white,1500,1012,5
73X9Ggzt,40,black,1028,1097,4
Np1puf3w,77,white,1442,1034,4
cSaCh9JF,84,black,1347,1034,5
BC6nN1z2,41,white,1500,1034,5
dbL7wtBE,44,black,1034,1500,3
oouLaXGK,54,white,1405,1041,6
RQP1o6P5,55,black,1054,1303,2
Q4PSI6Ra,71,white,1580,1058,3
zjVoHjkc,17,white,1467,1372,6
e5E8qqz5,64,black,1381,1401,8
q5EEaQh3,90,black,1042,1381,2
toYQtDdj,25,white,1500,1381,9
QX5yr8hI,139,white,1510,1381,3
m1R8QZPV,127,white,1381,1372,2
CpULSkQr,72,black,1381,1510,4
msnWn5gr,9,white,1288,1381,4
C7DcW861,44,black,1381,1722,4
yvHL5Ymq,52,black,1392,1437,4
SurDq6HX,121,white,1635,1397,6
sWgzbgsP,130,black,1405,1548,6
btv2TsGy,30,white,1406,1405,7
ZJQFrVUx,76,black,1405,1785,3
hb1snMMt,46,black,1728,1405,4
HvPJbptf,99,white,1505,1405,5
VEfLuxGU,18,black,1405,1550,3
747VA5sw,76,black,1500,1405,8
HXr03lEZ,50,white,1340,1420,4
0mGLHAll,45,black,1432,1451,4
iHCCADuq,20,black,1448,1340,4
XZ9zUECj,59,white,1715,1453,6
i7FcI1fl,47,white,1450,1121,7
Ae9Kf6oF,59,white,1715,1455,8
DxoPHBU5,57,white,1096,1478,5
gnzWTcde,54,black,1480,1847,3
lcHp9049,35,white,1932,1482,3
yVUuQHVi,20,black,1390,1473,11
jIB5KwF1,106,black,1486,1451,5
Myv0QlEP,33,white,1484,1088,4
GwhRpQfx,96,black,1319,1477,4
qCGBQXIQ,23,white,1461,1553,3
ENDiNyBG,60,black,1481,1225,5
BFMTITQg,63,white,1890,1483,3
TwmguiO4,44,white,1387,1499,7
dHUWaAck,131,white,1892,1475,8
wka57pX8,56,black,1602,1888,5
FC822dnc,51,white,1886,1464,3
zdMwH9os,137,white,1907,1898,9
6ydzLNMU,93,white,1822,1934,9
dWEA7AB8,66,black,1946,1955,4
3FAKBL4O,159,white,1722,1976,3
0vaD0Xwi,27,white,1971,1711,2
5u0KkGDI,95,white,1878,1987,1
wsJ1nS0F,51,white,1983,1699,4
JEsxSdN0,38,black,1779,1976,5
YP7n0O3q,43,white,1969,1834,5
ektPQuQz,77,white,1919,1983,5
5XEAo55z,32,black,1801,1976,5
gk9h5bFh,93,white,1968,1825,4
Iqy6NOIS,34,black,1842,1960,4
YuOoG8BJ,81,white,1950,1849,2
gLdZMElP,30,black,2012,1934,6
tUOZivwN,65,white,1909,1406,4
1zR9BfHg,48,black,1500,1909,6
kv1NclYd,55,white,1904,1498,9
DdhssZkh,43,white,1904,1500,6
aG00iPxW,61,white,1903,1302,3
X4ZYw4g1,20,black,1571,1897,7
IeUoeV7s,52,black,1941,1362,2
04B0N7Xa,74,black,1356,1939,6
hkdroXvd,74,black,1293,1938,4
rOYXg3Q4,26,black,1471,1935,2
tWQexu8B,57,white,1931,1475,3
7v3VWvIL,26,black,1675,1656,4
63XRK9rK,57,white,1675,1716,7
qUqcmSSY,112,black,2123,2219,7
24GTWaT7,35,white,2210,2131,1
9CGKBsBz,69,white,2110,2395,6
22muVVIz,83,white,1585,2131,2
6G3iEGJV,58,black,1655,2130,5
Sx2VVpxj,32,black,1190,1500,4
uE39VLjw,9,white,1500,1190,3
mNnjHOl2,52,black,1190,1500,4
Wk4jpUgw,19,white,1500,1190,3
veH3zb9m,20,black,1190,1257,5
pxKDXBB6,35,white,1500,1190,6
EuBg5kZU,21,white,1190,1500,6
I4eSU2KQ,33,white,1500,1190,7
kkBHVY9Y,88,black,1332,1190,4
tlzknnXE,40,black,1190,2133,5
AFe9LZot,14,black,1205,1349,5
vn5uAqic,7,white,1500,1213,3
0RHPcq3I,12,black,1214,1964,4
KTltBUJU,67,white,1460,1224,3
CPwRLIHq,54,black,1237,1431,7
uRNzyTcK,49,white,1425,1252,4
dF1hkZzP,72,black,1252,1319,4
gb2ZtQG4,24,black,1252,1500,4
8vPWYA75,55,black,1252,1500,5
5QW5hnAc,23,white,1340,1252,7
uGgYf696,27,black,1272,1381,5
sVOQ0IMs,9,white,1345,1297,5
p0btVtj4,28,black,1328,1300,5
qT9E6zbm,80,black,1256,1294,3
XURA0sEU,58,black,1399,1233,6
8tGMIcAO,27,white,1159,1414,3
BDMZoMQC,9,white,1476,1173,3
jwUp1Gsj,60,black,1189,1471,7
EZO6xfI2,82,black,1205,1500,7
edNYUUTg,17,white,1450,1231,3
BwYnEuBC,7,white,1444,1264,3
1GxF0CTX,44,black,1313,1437,2
3miVlDah,25,white,1340,1426,3
gwDY89qO,65,white,1292,1339,3
nn6igIjA,69,white,1421,1500,6
M85SkFne,53,black,1821,2236,4
wRhEfHch,55,white,2225,2015,19
XrpvhBxq,40,black,1843,2220,5
EZevC16k,86,black,1541,2219,5
hNKjWQD6,47,black,1936,2236,9
TlsrYKp0,16,white,2233,1772,8
Bb2Tgc8u,29,white,2209,2030,2
pgYN7NXi,27,white,2209,1320,6
d4xQSX1w,74,black,1900,2200,3
5kmF4IZx,39,black,1856,2192,10
wEMlLnb4,50,black,1818,2185,4
7lUJ2R7V,53,white,2182,1688,5
BATCPKav,40,black,1690,2178,2
4HmFF4ME,21,white,2174,1692,4
I2nZFOZ8,40,black,1957,2151,6
BFjwCF4C,17,black,1741,2145,3
z9r7gu4q,61,white,2191,1599,5
q7py9H2Y,19,white,2181,1830,6
q3FCC8vr,62,black,1640,2177,10
5DlI5YEl,45,white,2174,1641,6
MnSqfvWI,44,black,1439,2172,1
vvJT8sTX,38,black,1959,2151,7
wtxEJ2gd,43,white,2138,1819,14
SMkkEcR3,14,black,1822,2123,12
ivQvOIdj,23,white,2123,1108,4
dbyxg7H3,41,white,2119,1571,7
n320Hc4s,118,black,1968,2083,4
JeIlkoH6,58,white,2069,1707,5
AtpsmLKk,43,black,2016,2069,3
DSuHhfqH,66,black,2076,1990,3
mIiuVrgM,51,white,1979,1537,4
JmLRln7J,72,black,2071,2002,4
oUmyXGUX,69,white,1999,1890,5
1VmaA6qA,32,black,1916,1830,5
RlZwOmvz,108,black,1726,1500,13
59dyREtp,94,black,1450,1500,1
AA9aukPK,34,black,1264,1500,3
kf0aAzks,77,white,2011,1500,6
H8x29G82,133,draw,2300,2198,4
TJLmNonU,82,black,2103,2294,2
pmsu9RlJ,67,white,2290,2004,10
w90bhD7e,80,black,2008,2286,3
wvAWpm0x,68,black,2303,2108,5
pGr2e86l,119,white,2299,2015,5
18xOX6zT,95,white,2270,2312,3
DVFQll0P,46,black,2321,2300,2
DlEsO7TI,47,white,2287,2335,2
ypZJ0wVa,41,white,2225,2301,5
fYou6hn2,65,white,2179,2317,4
obKdxgfg,61,white,2305,2311,3
IlG3GNBw,144,black,2074,2300,4
ujAHgk4M,105,white,2290,2235,7
QcvL41ZQ,43,white,2287,1956,3
qKr86YXy,20,black,1959,2283,2
iNa8oKrC,89,white,2279,2037,2
wpPqh9Lb,55,white,2267,2247,2
yJjwsJmm,101,white,2320,2278,5
LMbpuxoi,83,white,2274,2004,3
TSLPgxAf,102,black,2282,2393,4
RiSnVK0z,66,black,2293,2326,2
Ms2THNEC,45,black,2000,2289,28
49JFsT38,161,white,2280,2276,2
LGbSgtI4,62,black,2293,2264,7
zFpn8qfk,81,white,2280,2303,4
TI774QDs,52,black,2291,2342,2
5kcUc0xT,46,black,2052,2286,5
VgW6TwaS,46,black,2255,2274,3
fkKZ6Be1,27,white,2270,1968,6
f5P78gJR,68,black,1941,2266,4
NL6ijlNL,53,white,2264,1842,8
C7ce2Qec,70,black,1902,2261,6
dUx8i5xB,32,black,2163,2252,5
xkWl3nR3,71,white,2249,1877,7
h9JbFNua,59,draw,2362,2245,5
o3Pxe7sm,44,black,2264,2072,3
oPy2AMGy,89,white,2259,2017,3
4PajUOj7,43,white,2255,2272,1
sWCARvFa,74,black,2287,2070,3
tdJwDNk4,74,black,2007,2283,10
2s5t8SCy,135,black,1537,1552,5
VeeCoebX,128,black,1354,1546,3
g8Eww1Js,40,white,1629,1555,5
E1rWNlCw,57,white,1543,1572,4
yay9t80W,49,black,1552,1607,4
JMUZhIVI,61,white,1348,1569,1
oCloK0Xg,49,white,1446,1592,2
KitHL7cI,69,white,1582,1556,7
Oi8cbDZh,110,black,1589,1721,7
eIWEORiw,32,white,1555,1601,2
NZwkQOVV,95,white,1591,1565,4
xsXmPQhu,111,white,1583,1513,5
f5se4TkA,47,black,1523,1574,3
t5Rf0vhm,42,black,1560,1563,7
6ry8ntqL,51,white,1553,1552,3
mo7ZHEUb,66,black,1500,1731,4
jT2e4Vrh,29,black,1500,1461,3
ujoTdSl6,79,white,1464,1500,4
cz3oww3N,82,black,1500,1461,4
JfPNpTjQ,169,white,1631,1500,1
Wf6GPzeL,58,black,1500,1606,3
w0I8H1Ac,41,white,1704,1500,3
pLBznSng,48,white,1856,1500,5
HTRIp02Y,86,black,1500,1693,6
SFqSErkT,52,black,1380,1236,3
RIf8NTSB,44,black,1037,1377,4
NkKoPZ8J,22,black,1006,1375,3
1xaud9pS,31,white,1361,1429,6
qcBHw6FP,82,white,1345,1373,5
1i3ANZYN,28,black,1161,1368,1
0NodlS1x,39,white,1357,1337,4
5sHsjTd8,102,black,1667,1723,12
Wg7MuSLY,72,black,1829,1807,14
DDc3xk1r,59,white,1816,1877,7
m07bQT3H,57,white,1868,1826,8
FFjDfpHq,29,white,1821,1838,7
SAjjgOrb,46,black,1851,1803,4
KRd0phjX,178,black,1861,1910,5
jR6WunAC,44,black,1886,1836,3
4JvEqIHi,66,black,2102,1816,5
ZWhR7KAf,34,white,2105,1816,11
Np2HKyzJ,71,black,1816,2105,5
yBlGMtoq,26,white,2105,1816,15
qr1Os4oU,90,black,1816,2105,5
ESHxteJ9,60,black,2052,1797,2
Xvmmwvb6,37,white,2047,1802,7
0iO6XzA0,60,black,1807,2042,22
sb7psqf5,23,white,1883,1816,5
vr390nQm,55,white,1810,1623,6
JDtzgTIh,36,black,1816,1995,11
Yamx0XFI,121,white,1988,1823,9
JLiioNw0,80,black,1828,2052,14
mEZ6kPsZ,121,white,1809,2059,11
M6RK9cet,24,white,1970,1816,7
ME4Pgou5,24,black,1824,1962,8
3kDAbHmV,48,black,1828,2072,5
FTRJlED6,104,draw,1864,1827,7
euio1Qsw,135,white,1788,1892,3
UkQ8ux6J,132,draw,1768,1896,6
mxY3wUgH,67,white,1888,1776,13
wzS0fTxj,39,white,1760,1904,9
na7JYKSm,90,black,1756,1897,9
uWZ25miV,96,black,1910,1849,7
pvqLRAqH,165,draw,1539,1920,6
FyqAxFVs,74,black,1611,1914,3
SeX4ElMB,113,white,1910,1658,5
QqfswHLn,102,black,1449,1908,6
dkxnzHaF,107,white,1726,1354,6
JLDAxqct,64,black,1401,1717,3
z0FEKvYu,85,white,1704,1500,5
ICR8stR3,74,black,1035,1703,7
ZXoWp4yh,93,white,1703,1500,11
7N4m1Wfd,142,black,1500,1703,9
iOTNW21q,79,white,1703,1500,7
q8s8EaeD,37,white,1141,1762,5
JBK3M8PP,42,black,1145,1760,7
GvZJduMP,23,white,1758,1166,6
ATeRTEGm,100,black,1466,1501,8
QLrxgtVJ,61,white,1983,1500,5
uJLmuxML,137,white,1337,1662,1
MU3gkeYa,59,white,1500,1500,3
f5Lco1kF,50,black,2003,1985,6
qeNryRmX,37,white,1979,1826,8
Gj6nwBC9,63,white,1969,1928,5
CZU6NI3l,52,black,1984,1857,8
seslwxeS,53,white,1976,1875,6
GF6Akobh,57,white,1860,1991,7
Y6OiHWWo,81,white,1984,1846,5
4MRUHgiy,46,black,1848,1977,11
OpCxvDp1,23,white,1969,1871,4
XizCcEC7,74,black,1947,1958,9
ziqOfBhp,23,white,1947,1958,4
ADZZxXdz,34,black,1500,1947,4
gea9KBsQ,32,black,1500,1947,3
zXmVhTXm,26,black,1500,1947,3
bXHk9Onp,122,draw,1946,1976,6
kuUD842n,81,white,1965,1957,5
yhsY0tu3,87,black,1964,2087,5
r7TXXtvz,58,black,1837,1956,7
guD5w6ja,152,black,1837,1948,4
kr3BwKpv,34,black,1929,1938,4
